volume_id,volume_title,doc_id,doc_number,title,opener,date_guess,url,local_html,local_txt,hit_type,matched_terms,excerpt
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d37,37,Charter for the Interim Government of the Republic of China,,,https://history.state.gov/historicaldocuments/frus1946v09/d37,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d37.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d37.txt,direct_org,Democratic League,"mbers to be appointed by the President of the Republic of China who shall himself be Chairman of the Council. Nine members of the Council shall be appointed by the President upon nomination of the Kuomintang, six upon nomination of the Communist Party, one upon nomination of the Democratic League, one upon nomination of the Youth Party and three upon the President’s own motion from among distinguished citizens of the Republic who are members of no party. Section 4 . In the exercise of its duly established powers the Interim National Council shall act by the affirmative"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d40,40,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , January 25, 1946—5 p.m. [Received January 26—11:17 p.m.]","January 25, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d40,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d40.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d40.txt,direct_org,Democratic League,"of much comment and now of considerable concern because at end of announced time only one prisoner had been released. Communists, however, seem to feel that this action at least means that no further arrests will be made. Public interest has been stimulated by organization by Democratic League members of Society for Promotion of PCC which after each open session has held a public evening mass meeting devoted to discussion of issues involved. Principal speakers have been delegates to PCC. Attendance gradually increased to approximately 2000; there has been increasing --- ues involved. Principal speakers have been delegates to PCC. Attendance gradually increased to approximately 2000; there has been increasing heckling of speakers and disturbances, allegedly fomented by secret service men. In general Youth Party has tended to side with Kmt and Democratic League with Communists. Democratic League delegates have been most vociferous and outspoken in debate and spend a great part of their time criticizing proposals made by other parties. Closing date, originally scheduled for January 23, has been postponed for 3 days. Despite continued --- ve been delegates to PCC. Attendance gradually increased to approximately 2000; there has been increasing heckling of speakers and disturbances, allegedly fomented by secret service men. In general Youth Party has tended to side with Kmt and Democratic League with Communists. Democratic League delegates have been most vociferous and outspoken in debate and spend a great part of their time criticizing proposals made by other parties. Closing date, originally scheduled for January 23, has been postponed for 3 days. Despite continued charges and counter-charges in the"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d41,41,General Marshall to President Truman,"Chungking , 31 January 1946.",31 January 1946,https://history.state.gov/historicaldocuments/frus1946v09/d41,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d41.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d41.txt,direct_org,Democratic League,"h what amounts to full legislative powers. In this reorganization the government will no longer be responsible to the Central Executive Committee of the Kuomintang. The council of state will have a membership of 40 of which 20 will be Kuomintang, 14 Nationalist [ Communist ] and Democratic League, and 6 members of the Youth Party and non partisans. A definite parliamentary procedure is provided for. In general, it follows the voting pattern of the United Nations Assembly. Bills may be introduced either by the president or on the motion of any three members of the council"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d44,44,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , February 15, 1946—3 p.m. [Received February 16—10:07 p.m.]","February 15, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d44,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d44.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d44.txt,direct_org,Democratic League,"ssy in China ( Smyth ) to the Secretary of State Chungking , February 15, 1946—3 p.m. [Received February 16—10:07 p.m.] 304. Mass meeting of estimated 7 to 10 thousand people (reference Embtels 201, February 1 14 and 245, February 7, 3 p.m.), February 10 sponsored by Democratic League and local civic organizations to celebrate success [of People’s Consultative Council?] disrupted by organized hoodlums, estimated 300. Several prominent liberals beaten and suffered injuries, none believed critical. Violent press controversies are in progress. Non-Govt press all"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d49,49,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , March 31, 1946—4 p.m. [Received 11:45 p.m.]","March 31, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d49,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d49.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d49.txt,direct_org,Democratic League,"ndicated from all sides a greater willingness to compromise than has been evident at previous meetings. This is variously interpreted as result of private discussions between delegates prior to meeting or intercession on part of Gimo to effect settlement. However, Communists and Democratic League still maintain general position that PCC resolutions were agreed upon by top representatives all parties and should be carried out although for the time being there appears to be a somewhat better atmosphere prevailing; Communists and Democratic League will continue to oppose ma --- t. However, Communists and Democratic League still maintain general position that PCC resolutions were agreed upon by top representatives all parties and should be carried out although for the time being there appears to be a somewhat better atmosphere prevailing; Communists and Democratic League will continue to oppose major changes which indicate continuation of single-party rule or threaten creation of “authoritarian” state. Consequently they both refuse to nominate members for participation in reorganized Government until Kmt publishes statement of any revisions agre --- d. Furthermore senior Communists at Chungking have stated privately that they will not submit troop demobilization and reorganization lists until position of Kmt with regard to PCC program is clarified. Another meeting of Steering Committee will be held tomorrow night and senior Democratic League representative expressed late last night considerable optimism with regard to favorable outcome. In the meantime Communists have postponed their central committee meeting at Yenan, originally scheduled for 31 March to pass PCC resolutions. Constitutional Committee of PCC has s --- reconcilable elements within the Kmt, which in any case would be in opposition to the PCC agreements, by presenting them with a plausible excuse for opposing any limitation of Kmt governmental authority at this time. On the other hand the Communists, and to a lesser degree the Democratic League, maintain that the Gimo himself is behind the movement which fosters the adoption of an “authoritarian” constitution inasmuch as he has grown to consider himself indispensable to the welfare of China. They further maintain that the Gimo anticipates no improvement in Russo-Americ"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d52,52,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , April 9, 1946—11 a.m. [Received 7:42 p.m.]","April 9, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d52,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d52.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d52.txt,direct_org,Democratic League,"sions have made it clear that, in this connection, most serious obstacle to agreement is search for formula satisfactory to Kmt which will provide specific statement of term “responsible” while retaining principle of executive responsibility to Legislature. It is now proposed by Democratic League representatives that if Legislative Yuan disagrees with any decision of Executive Yuan it may, by two-thirds majority, request President to dissolve Executive Yuan or make changes therein. Should President refuse to comply, Legislative Yuan may, by three-fourths majority, again --- egislative and administrative autonomy. In deference to Kmt desires, it has been agreed that provinces shall have “self-government laws” rather than provincial constitutions. This change in nomenclature has been [ made? ] no difference in basic problem inasmuch as Communists and Democratic League adopt position that provincial self-government laws should not be subject to approval by central authority, provided they do not contravene national Constitution. Kmt, on the other hand, maintains that central authority should approve provincial self-government laws, that the Le --- e Council for interim reorganized Government remains to be settled. Fifty percent membership for Kmt (20 members) has been previously agreed, but agreement must now be reached with regard to proportionate membership other parties. Previous tentative agreement was: Communists, 7; Democratic League, 7; Youth Party and non-party groups, 6. Youth Party now demands equal representation with Communists and Democratic League. Kmt maintains solution this question is one for non-Kmt groups themselves. Communists and Democratic League balk at this stand inasmuch as they claim Yout --- reviously agreed, but agreement must now be reached with regard to proportionate membership other parties. Previous tentative agreement was: Communists, 7; Democratic League, 7; Youth Party and non-party groups, 6. Youth Party now demands equal representation with Communists and Democratic League. Kmt maintains solution this question is one for non-Kmt groups themselves. Communists and Democratic League balk at this stand inasmuch as they claim Youth Party is Kmt creature and is means of added Kmt power in State Council. At present time State Council question is academ --- evious tentative agreement was: Communists, 7; Democratic League, 7; Youth Party and non-party groups, 6. Youth Party now demands equal representation with Communists and Democratic League. Kmt maintains solution this question is one for non-Kmt groups themselves. Communists and Democratic League balk at this stand inasmuch as they claim Youth Party is Kmt creature and is means of added Kmt power in State Council. At present time State Council question is academic because until all constitutional questions are settled and, together with agreements reached on March 20,"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d54,54,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , April 10, 1946—6 p.m. [Received April 10—5:02 p.m.]","April 10, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d54,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d54.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d54.txt,direct_org,Democratic League,"ed further discussion constitutional issues and governmental reorganization futile when large scale hostilities Manchuria appear probable and Kmt-Communist mutual distrust of each other’s ultimate intentions is increasing. Future Steering Committee meeting suspended temporarily. Democratic League representatives have offered mediation and full Kmt-Communist representation PCC will meet with League delegates tonight (without Youth Party and nonparty groups) in effort to resolve differences. As Embassy has reported previously (Embtel 464, March 11 31 ), political scene --- s to obtain American material and financial support while it reneges by commitments limiting Kmt control of Government, civil war would seem inevitable, and international dangers inherent therein are obvious. Chinese Communists seem convinced that Gimo harbors such intention and Democratic League only slightly less so. Present situation may also be interpreted as assumption by both sides of extreme positions in anticipation of negotiations following return of General Marshall. Reliance on American mediation is powerful factor and all groups and parties have expressed d --- assumption by both sides of extreme positions in anticipation of negotiations following return of General Marshall. Reliance on American mediation is powerful factor and all groups and parties have expressed desire for early return of General Marshall. In this connection member Democratic League called at Embassy yesterday to express hope for early return General Marshall and to voice deep concern over developments since his departure. Embassy now considers that there has been serious deterioration of situation, but there is still ground for hope inasmuch as it seems"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d55,55,Memorandum by the Second Secretary of Embassy in China (Ludden) to General Marshall,"[ Chungking ,] April 18, 1946.","April 18, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d55,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d55.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d55.txt,direct_org,Democratic League,"ssions indicated that efforts would be made by the Kuomintang to amend the basic agreements, particularly that portion having to do with the principles to be followed in revising the May 5th Draft Constitution. Since 16 March the Communists, and to a slightly lesser degree the Democratic League, have continuously questioned the validity and good faith of Kuomintang ratification of the Political Consultation Conference agreements. Communist reaction has been in the form of a series of violent press attacks upon the good faith of the Kuomintang with regard to the whole P --- y and good faith of Kuomintang ratification of the Political Consultation Conference agreements. Communist reaction has been in the form of a series of violent press attacks upon the good faith of the Kuomintang with regard to the whole Political Consultation Conference program. Democratic League reaction has been similar to that of the Communists, but somewhat less violent in tone. A series of meetings of the Steering Committee of the Political Consultation Conference has accomplished little since the middle of March toward settlement of the major points at issue. The --- ps his desire that government reorganization be completed by 20 April in order that the National Assembly at Nanking may proceed as scheduled on 5 May. Both of these objectives appear very difficult of attainment in the limited time remaining because both the Communists and the Democratic League seem adamant in their stands that they will not submit name lists of people for participation in the reorganized government or delegates to the National Assembly until the State Council and constitutional questions are settled. In addition, within the past week the Communists ha"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d58,58,"Memorandum Prepared in the Chinese Ministry of Information Concerning the Chinese Communists’ Statement of April 21, 1946",,"April 21, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d58,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d58.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d58.txt,direct_org,Democratic League,"rstanding on their respective quota in the State Council. But as they failed to do so, they requested Dr. Wang Shih-Chieh to intervene and mediate among themselves. When this became of no avail, the non-partizans recommended the formula of 8–4–4–4 (8 Communists, 4 Youth Party, 4 Democratic League and 4 non-partizans). In view of the apparent impossibility of these parties to reach a concord and in view of the impartial nature of the non-partizans’ recommendation, the Government also supported it and brought it forward as a good solution. The Communists, however, were --- o reach a concord and in view of the impartial nature of the non-partizans’ recommendation, the Government also supported it and brought it forward as a good solution. The Communists, however, were not satisfied with this plan because they maintained that between them and the Democratic League they must have 14 members (Communists 10 and Democratic League 4) in order to possess the necessary one-third membership to veto any measure in the State Council. To break the impasse, the Government countered with the proposal that since according to the PCC agreement one-third --- n-partizans’ recommendation, the Government also supported it and brought it forward as a good solution. The Communists, however, were not satisfied with this plan because they maintained that between them and the Democratic League they must have 14 members (Communists 10 and Democratic League 4) in order to possess the necessary one-third membership to veto any measure in the State Council. To break the impasse, the Government countered with the proposal that since according to the PCC agreement one-third is required to defeat any measure that involves any alteration --- uired to defeat any measure that involves any alteration of the so-called “Programme of Peaceful Reconstruction.” that stipulation can be modified so that only twelve votes are necessary to veto such a measure. This should enable the Communists to accept their quota of 8 and the Democratic League that of 4. But even this the Communists would not accept. As to the participation of the Communists and other parties in the Executive Yuan, it is the intention of the Government to consult them on the matter after an agreement has been settled about the various quotas in the --- al Assembly. The Government has referred the matter to the various parties, Communists included, for discussion, and proposed that there should be also proportional increase for the membership of the other parties in the National Assembly. That is, between the Communists and the Democratic League, they can always have one-fourth of the membership of the National Assembly so as to hold the power of veto. To this proposal, all the parties, the Communists included, have already given their agreement. 37 Forwarded on April 22 at the direction of President Chiang by the"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d74,74,"Minutes of Meeting Between General Marshall and General Chang Chun, at House 28, Chungking, January 24, 1946, 11 a.m.",[Extract] 68,"January 24, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d74,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d74.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d74.txt,direct_org,Democratic League,"m of conscription. 4. Demobilize and deactivate on large scale; retaining small army. 5. Set up a Minister of National Defense, abolish the National Military Council, and establish a commission to handle deactivation and demobilization. General Chang also stated that the Democratic League had proposed a program which included: 1. A unified nationalized army. 2. Demobilization on a large scale and that a planning committee be established for the reorganization with every party represented. General Chang stated that the Military Affairs Committee had alrea"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d201,201,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , February 23, 1946—11 a.m. [Received February 24—3:07 a.m.]","February 23, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d201,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d201.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d201.txt,direct_org,Democratic League,"udents numbering more than 10,000 on 22 February conducted orderly public demonstration demanding return of Manchuria to Chinese control and immediate evacuation of Soviet troops from northeast. Following passage of parading students, offices of Communist Hsin Hua Jih Pao and Democratic League Min Chu [ Jih ] Pao were destroyed by group of approximately 100 rioters. Several employees of Communist paper were assaulted and three seriously injured. Headquarters of Communist Delegation forcibly entered and disturbance created by same group. Best information indicates"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d228,228,Memorandum by the Second Secretary of Embassy in China (Ludden) to General Marshall,"[ Chungking ,] March 9, 1946.","March 9, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d228,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d228.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d228.txt,direct_org,Democratic League,"t two years as more information became available about their areas in the north, the Communists have built up in China and abroad a vast fund of good will among non-Communists; in China this has even extended to many members of the Kuomintang and was particularly true within the Democratic League. At the present time the Communists appear to be alienating this good will because of their silence concerning Russian activities in Manchuria and playing directly into the hands of the CC Clique or other Chinese elements who are disgruntled with the PCC and military reorganizat"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d409,409,The Counselor of Embassy in China (Smyth) to the Secretary of State,"Chungking , April 20, 1946—3 p.m. [Received April 21—3:02 p.m.]","April 20, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d409,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d409.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d409.txt,direct_org,Democratic League,"eported include condolences received on plane crash which killed Wang Jo-fei, Tong Fa, Yeh Ting and other prominent Communist leaders; report of student demonstration in Mukden allegedly organized by Kmt reactionaries to protest mediation in Manchuria; long report on comments by Democratic League leaders stating Manchuria is domestic not diplomatic problem and should be solved by political means through implementation of PCC resolutions; reported formation of additional democratic governments in Liaoning; and issuance by Communist Party Manchurian Political Bureau of a d"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d421,421,"Notes of Conference Between General Marshall and General Chou En-lai at House 28, Chungking, April 27, 1946, 10:30 a.m.",,"April 27, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d421,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d421.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d421.txt,direct_org,Democratic League,"l Marshall and General Chou En-lai at House 28, Chungking, April 27, 1946, 10:30 a.m. Chungking, April 27, 1946, 10:30 a.m. Also present: Col. Caughey Mr. Chang Wen Chin 28 General Chou stated that the proposals submitted by the representatives of the Democratic League 29 seemed superficial; that the main problem had to do with control of the railroads. General Chou stated that his idea with respect to this was: (1) Either to depend on some sort of a local civilian garrison, (2) Full military control, or, (3) Establishment of a commiss --- ailroads. General Chou stated that his idea with respect to this was: (1) Either to depend on some sort of a local civilian garrison, (2) Full military control, or, (3) Establishment of a commission. General Marshall stated he had spoken to the Generalissimo about the Democratic League proposal and that the Generalissimo had prepared a new proposal 30 to stabilize the Manchurian situation: (1) Carry out the cease fire order. (2) Fix strengths in accordance with the reorganization plan. (3) Reestablish sovereignty by control of the railroads mentioned i --- l matters. General Marshall pointed out that there was confusion at the moment between military and political questions; that when the political situation is resolved the military confusion would subside and the situation become entirely different. General Marshall said the Democratic League proposed that the military commander, presently chairman of the Political Council, be relieved and three non-partisan representatives be placed on that committee; that this committee provide government representatives at key points, such as Harbin, Changchun and Tsitsihar, and a --- munist view was to cease fighting and to discuss the over-all problem. General Chou reiterated that he was willing to discuss the general situation, but that he could not accept the Generalissimo’s view to fight and then discuss. General Chou stated that he had wired the various Democratic League proposals and General Marshall’s proposal to Yenan and although he had no desire to stall the matter, he must await the reply. General Chou stated that after receiving the reply from Yenan he would exchange views and hoped that within one or two days, a solution could be worked --- that he had hoped to get definite proposals from General Chou for the purposes of discussion with the Generalissimo that evening; that his difficulty was a disagreement in basic terms, both sides remaining adamant. General Marshall asked General Chou if he had any comment on the Democratic League proposal with reference to the reorganization of the Political Council. General Chou stated that he believed separating the military commander from that Council would be a great assistance in furthering negotiations. General Marshall asked General Chou if he believed this"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d423,423,Draft Prepared by General Marshall for the Immediate Cessation of Hostilities in Manchuria,"[ Chungking , April 28, 1946.]","April 28, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d423,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d423.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d423.txt,direct_org,Democratic League,"ablishment of domestic affairs. It is authorized, in its discretion, to submit its recommendations piecemeal while reaching an agreement on all matters concerned. 32 Marginal notation by General Marshall: “Submitted to Gimo but not accepted. Part f submitted as proposal of Democratic League, which had been checked by them with Chou En-lai.” 33 Chairman of the economic commission of Generalissimo Chiang’s Headquarters in Manchuria. 34 Member of presidium of People’s Political Council."
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d424,424,"Minutes of Meeting Between General Marshall and General Chou En-lai, at House 28, Chungking, April 29, 1946, 10:30 a.m.",,"April 29, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d424,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d424.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d424.txt,direct_org,Democratic League,"unications (using Chinese code) during the period necessary to establish Communist radio communication. He then asked General Chou if he had anything to take up. General Chou stated he had wired Yenan regarding the main points of General Marshall’s proposal and also those of the Democratic League. He added that after thinking over the latest Democratic League proposal he was inclined to accept the idea of a joint commission being sent to investigate the situation after general cease fire orders had been issued. The Commission to take up problems of: 1. Separating the --- stablish Communist radio communication. He then asked General Chou if he had anything to take up. General Chou stated he had wired Yenan regarding the main points of General Marshall’s proposal and also those of the Democratic League. He added that after thinking over the latest Democratic League proposal he was inclined to accept the idea of a joint commission being sent to investigate the situation after general cease fire orders had been issued. The Commission to take up problems of: 1. Separating the armies. 2. Control of communications. 3. Political and econo --- 2. Control of communications. 3. Political and economic reorganization. 4. Consideration of various provincial governments. General Marshall informed General Chou that he had been in conference with the Generalissimo the afternoon and evening before and had presented the Democratic League’s new proposal 35 for cessation of hostilities. The Generalissimo would not accept that proposal. General Marshall said that it was his view that the fundamental difference between the Generalissimo and General Chou relates to the matter of “what constitutes sovereignty”. The f --- military and political, considered by the Committee of Three. General Marshall recalled that General Chou had made a similar proposition during his absence. General Marshall stated that he had discussed with the Generalissimo at great length the newest proposal introduced by the Democratic League, but the Generalissimo declined acceptance. General Marshall pointed out, however, that in effect the Generalissimo had compromised over his previous view by agreeing to negotiate for settlement of matters in Manchuria to the North of Changchun. General Marshall then informed"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d430,430,Memorandum by General Chou En-lai to General Marshall,"Nanking , May 4, 1946.","May 4, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d430,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d430.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d430.txt,direct_org,Democratic League,"arrival of Generalissimo at that city. I wish to point out that there are three points in that statement which do not conform with the true facts: a . On April 29, 1946, the eve of your departure, you communicated to me the views of Generalissimo that (1) the proposal of the Democratic League 39 being unacceptable to him; and (2) the cessation of hostilities being dependent upon the evacuation of Communist troops from Changchun and the occupation by Government troops. As far as I understood, you merely presented the above as the views of Generalissimo, without stati --- ng else can be negotiated upon” is telling something which is not in conformity with facts. b . The spokesman’s allegation, that the “Government has never rejected any proposal” also does not correspond to truth. As a matter of fact, the Government rejected the proposal of the Democratic League, as well as your four-point proposal, 40 which is principally acceptable to us, but not to the Government. c . On our part, we never raised any other claim except the consistent desire for an unconditional truce. Whereas we are firmly upholding the March 27 Agreement, the Gov"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d432,432,Memorandum by General Chou En-lai to General Marshall,"Nanking , 4 May 1946.",4 May 1946,https://history.state.gov/historicaldocuments/frus1946v09/d432,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d432.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d432.txt,direct_org,Democratic League,"Memorandum by General Chou En-lai to General Marshall Marshall Mission Files, Lot 54–D270 [Document 432] Memorandum by General Chou En-lai to General Marshall Nanking , 4 May 1946. My Dear General Marshall : The Government’s rejection of the various proposals of the Democratic League and the Chinese Communist Party for an immediate truce in Manchuria as well as the statement that the Government would not confer on anything else until the occupation of Changchun by Government troops is completed disclose the Government’s intention to further and enlarge the a"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d441,441,Memorandum by General Marshall to Generalissimo Chiang Kai-shek,"OSE 27 [ Nanking ,] May 10, 1946.","May 10, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d441,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d441.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d441.txt,direct_org,Democratic League,"ry, political and propaganda headquarters in Manchuria have been established in that city and that elections of some character have been held to select governors for eight of the nine provinces. From conversations which have already taken place between the representatives of the Democratic League and myself and between General Chou En-lai and myself, it would appear that the reorganization of the Political Council and the Economic Council in Manchuria would facilitate all other negotiations. What apparently is desired is the removal of the Council from military dominatio"
frus1946v09,"Foreign Relations of the United States, 1946, The Far East: China, Volume IX",d443,443,"Minutes of Conference Between General Marshall and Professor Chow, at General Marshall’s House, Nanking, May 10, 1946, 2:30 p.m.",,"May 10, 1946",https://history.state.gov/historicaldocuments/frus1946v09/d443,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d443.html,/Users/cheer/Documents/New project/data/frus_meng/documents/frus1946v09/d443.txt,direct_org,Democratic League,"party. Each is only aware of its own fears and neither realizes that the other party is equally fearful. Whenever a proposal is made, both parties immediately doubt the intention of the proposal. Gen. Marshall further stated that at the present, the Kuomintang believes that the Democratic League is subservient to the Communist Party and at the same time, the Communist Party believes that the Young China Party is subservient to the Kuomintang. The representatives of the Democratic League have spoken to Gen. Marshall during his last few days in Chungking and begged him f --- Gen. Marshall further stated that at the present, the Kuomintang believes that the Democratic League is subservient to the Communist Party and at the same time, the Communist Party believes that the Young China Party is subservient to the Kuomintang. The representatives of the Democratic League have spoken to Gen. Marshall during his last few days in Chungking and begged him for suggestions as to what the Democratic League could do in order to help solve the political stalemate in China. General Marshall had suggested that the three minority groups—the Democratic Leagu --- st Party and at the same time, the Communist Party believes that the Young China Party is subservient to the Kuomintang. The representatives of the Democratic League have spoken to Gen. Marshall during his last few days in Chungking and begged him for suggestions as to what the Democratic League could do in order to help solve the political stalemate in China. General Marshall had suggested that the three minority groups—the Democratic League, the Young China Party and a third Non-Party group[—]should combine together and form one single independent and neutral politica --- emocratic League have spoken to Gen. Marshall during his last few days in Chungking and begged him for suggestions as to what the Democratic League could do in order to help solve the political stalemate in China. General Marshall had suggested that the three minority groups—the Democratic League, the Young China Party and a third Non-Party group[—]should combine together and form one single independent and neutral political party and give its full support to General Marshall in his effort to mediate between the two major contesting parties. General Marshall said the sit --- ort in the United States to obtain urgently needed help for China for which he has subjected himself to criticism from all sides. Professor Chow then attempted to clarify the position of the Young China Party by saying that the founder of this party originally also founded the Democratic League. But later, due to political differences, a group branched out and formed the Young China Party about 5 or 6 years ago in Paris. He further said that this party was formed to represent the interests of the people and to help to build a new China. He also attempted to clarify tha"
