candidate_id,period,repository_code,repository_name,title,document_date,authenticity_level_accepted,evidence_grade,source_url,source_family,source_kind,citation_ready,review_status,catalog_reference,sha256,page_count,cluster_id,cluster_role,needs_ocr,notes
domestic:NLC:guangmingbao-1947-issue22-meixian-recent-look,1946-1950,NLC,,,1947-08-01,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10483_%E5%85%89%E6%98%8E%E5%A0%B1_1947%E5%B9%B422%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0003,duplicate,no,PDF第20頁框題「梅縣近貌」，署名「理晋」可辨；封面目錄作通訊「梅縣近貌」（作者欄小字易與「輝晋」混淆，以正文「理晋」為準）。
domestic:NLC:guangmingbao-1946-issue01-shen-zhiyuan-minmeng-current-situation-proposal,1946-1950,NLC,,,1946-09-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0009,duplicate,no,《光明報》新一號（1946-09-18）第1页右下角短评专栏署名沈志遠，竖排题名《民盟对当前时局的主张》；属于创刊号（复刊号）首期同人多篇社论／时评之一，明确表达民盟在政协后对时局的政治主张，与社论《复刊词》形成同页对照。
domestic:NLC:guangmingbao-1946-issue01-liu-simou-youth-degeneration,1946-1950,NLC,,,1946-09-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10834_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B41%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0009,duplicate,no,《光明報》新一號（1946-09-18）第1页右下角短评专栏署名劉思慕，竖排题名《青年的堕落》；与沈志遠、千家駒、黃藥眠同栏排列，属创刊号多篇时评组合。
domestic:NLC:guangmingbao-1946-issue02-huang-yaomian-us-imperialism-china,1946-1950,NLC,,,1946-09-28,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10835_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B42%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0010,duplicate,no,《光明報》新二號（1946-09-28）第1页右下角短评专栏署名黃藥眠，竖排题名《美帝國主義對中國的侵略》；与社论《我们相信人民的力量》同页刊登，属民盟机关报对美援内战政策的直接批评。
domestic:NLC:guangmingbao-1946-issue04-yang-bokai-jiang-jieshi-speech-review,1946-1950,NLC,,,1946-10-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0011,duplicate,no,《光明報》新四號（1946-10-18）第1页右下角短评专栏署名楊伯愷，竖排题名《评介蔣介石先生最近讲词》（社论《时机紧急中我们的态度》之外的同页时评）；1946年10月正值政府宣布召开国大、占领张家口之后，评论属于民盟对国民政府内战决策的同期直接反应。
domestic:NLC:guangmingbao-1946-issue04-di-chaobai-us-basic-attitude,1946-1950,NLC,,,1946-10-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10425_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B44%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0011,duplicate,no,《光明報》新四號（1946-10-18）第1页右下角短评专栏署名狄超白，竖排题名《我们对美国的基本态度》；与杨伯愷、黃藥眠等同栏排列，属民盟对美援政策的持续表态。
domestic:NLC:guangmingbao-1946-issue07-shen-zhiyuan-truce-statement-review,1946-1950,NLC,,,1946-11-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0012,duplicate,no,《光明報》新七號（1946-11-18）第1页右下角短评专栏署名沈志遠，竖排题名《评蔣主席的停战令和时局声明》；与社论《我们为什么不参加国大》同页，针对国大延期与停战令展开。
domestic:NLC:guangmingbao-1946-issue07-qian-jiaju-unequal-treaty,1946-1950,NLC,,,1946-11-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10428_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B47%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0012,duplicate,no,《光明報》新七號（1946-11-18）第1页右下角短评专栏署名千家駒，竖排题名《不平等待遇的新条约》；属于国大延期、停战令期间民盟对中美商约与外援政策的同期评论。
domestic:NLC:guangmingbao-1946-issue06-editorial-pcc-ten-months,1946-1950,NLC,,,1946-11-08,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0012,duplicate,no,《光明報》新六號（1946-11-08）第1页中央社论题名可辨为《從政協決議成立到今天已十個月了》；200 DPI 高清渲染后，原 90 DPI PaddleOCR 难以确定的题名现可逐字核读。正文回顾政协十个月来政协决议在国大、改组政府、停战等问题上的执行情况，明确拒斥违背政协决议召开之国大。
domestic:NLC:guangmingbao-1946-issue06-shen-zhiyuan-truce-statement-review,1946-1950,NLC,,,1946-11-08,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0012,duplicate,no,《光明報》新六號（1946-11-08）第1页右下角短评专栏署名沈志遠，竖排题名《评蔣主席的停战令和时局声明》；与社论《从政协决议成立到今天已十个月了》同页，属国大延期及停战令期间民盟对国民政府声明的同期时评。
domestic:NLC:guangmingbao-1946-issue06-qian-jiaju-unequal-treaty,1946-1950,NLC,,,1946-11-08,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File%3ANLC404-01J000514-10427_%E5%85%89%E6%98%8E%E5%A0%B1_1946%E5%B9%B46%E6%9C%9F.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0012,duplicate,no,《光明報》新六號（1946-11-08）第1页右下角短评专栏署名千家駒，竖排题名《不平等待遇的新条约》；与社论及沈志遠时评同页排列，属1946年下半年民盟对美援内战政策的持续表态。
domestic:NLC:guangmingbao-1947-issue13-our-attitude-editorial,1946-1950,NLC,,,1947-01-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0019,duplicate,no,封面目錄列『我們的態度（社論）』；PDF第2頁大字題名與『社論』徽共現；第3頁轉入『短評』欄，故止於第2頁。
domestic:NLC:guangmingbao-1947-issue13-zhang-lan-plenum-opening,1946-1950,NLC,,,1947-01-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,2,DCL-0019,duplicate,no,封面目錄列出；PDF第4頁通欄大字題名起頁；第5頁右欄可見開幕講詞收束後接《民盟二中全會張瀾主席閉幕詞》，故止於第5頁。
domestic:NLC:guangmingbao-1947-issue13-zhang-lan-plenum-closing,1946-1950,NLC,,,1947-01-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0019,duplicate,no,封面目錄列『民盟二中全會張瀾主席閉幕詞』；PDF第5頁大字題名與張瀾肖像共現；第6頁轉入『民盟二中全會剪影輯』。
domestic:NLC:guangmingbao-1947-issue13-plenum-clippings,1946-1950,NLC,,,1947-01-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10453_光明報_1947年13期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0019,duplicate,no,封面目錄列『民盟二中全會剪影』；PDF第6頁框題『民盟二中全會剪影輯』，下列重要決議案等欄。同頁另有『對馬歇爾聲明發表書面意見』等，本條僅登記剪影輯框題所涵蓋欄目起頁。
domestic:NLC:guangmingbao-1947-issue14-pcc-anniversary-editorial,1946-1950,NLC,,,1947-01-28,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0020,duplicate,no,封面目錄列『政協決議一週年……社論』；PDF第2頁大字題名與『社論』徽共現；第3頁轉入『短評』。
domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,1946-1950,NLC,,,1947-01-28,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,8,DCL-0020,duplicate,no,封面目錄列『民主同盟二中全會政治報告全文』；PDF第4頁大字題名並注『（代宣言）』；第4—11頁連續正文分節；第11頁可見收束與（完）類標誌；第12頁轉入沈志遠《我對於民盟二中全會的觀感》。
domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,1946-1950,NLC,,,1947-01-28,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,2,DCL-0020,duplicate,no,封面目錄列『我對民盟二中全會的觀感……沈志遠』；PDF第12頁大字題名與署名『沈志遠』共現；第13頁續完；第14頁轉入李伯球《二中全會的收穫》。
domestic:NLC:guangmingbao-1947-issue14-li-boqiu-plenum-gains,1946-1950,NLC,,,1947-01-28,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0020,duplicate,no,封面目錄列『二中全會的收穫……李伯球』；PDF第14頁框題『二中全會的收穫』與署名『李伯球』共現；文末可見『卅六年一月廿日於香港』。同頁後有『全會開幕前的兩件大事』等，本條僅登記本篇起止以本頁為主。
domestic:NLC:guangmingbao-1947-issue15-heavier-task-editorial,1946-1950,NLC,,,1947-02-08,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0021,duplicate,no,封面目錄列『民盟的任務更繁重了……社論』；PDF第2頁大字題名與『社論』徽共現；第3頁轉入『短評』。
domestic:NLC:guangmingbao-1947-issue15-huang-yaomian-pcc-line,1946-1950,NLC,,,1947-02-08,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,3,DCL-0021,duplicate,no,封面目錄列『政協決議與政協路線……黃藥眠』；PDF第4頁大字題名與署名共現；第4—6頁連續正文；第7頁轉入『走上了新的階段』。
domestic:NLC:guangmingbao-1947-issue16-17-li-jishen-situation-views,1946-1950,NLC,,,1947-03-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0022,duplicate,no,封面目錄首條對應李濟深時局意見；PDF第2頁欄標『轉載』、大字題名『李濟深將軍對時局意見』；第3頁轉入《中國民主同盟對時局宣言》。
domestic:NLC:guangmingbao-1947-issue16-17-minmeng-situation-declaration,1946-1950,NLC,,,1947-03-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0022,duplicate,no,PDF第3頁通欄大字題名『中國民主同盟對時局宣言』；文末可見『中華民國三十六年三月八日』；第4頁轉入社論。
domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,1946-1950,NLC,,,1947-03-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0022,duplicate,no,PDF第4頁『社論』徽下（一）大字題名『響應李濟深先生對時局主張』；與同頁社論（二）并列；第5頁轉入李伯球文。
domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,1946-1950,NLC,,,1947-03-18,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0022,duplicate,no,PDF第4頁社論（二）大字題名『莫斯科會議應該討論中國問題』；第5頁轉入李伯球《從上海看民主運動的動態》。
domestic:NLC:guangmingbao-1947-issue18-people-cannot-endure-editorial,1946-1950,NLC,,,1947-05-14,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,2,DCL-0023,duplicate,no,封面目錄列『老百姓是再也不能忍耐了（社論）』；PDF第2頁『社論』徽與豎排題名起筆；第3頁續題『也不能忍耐了』至收束；第4頁轉入彭澤民書面談話；第5頁為短評。
domestic:NLC:guangmingbao-1947-issue18-nantotal-press-reception,1946-1950,NLC,,,1947-05-14,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0023,duplicate,no,封面目錄列『民盟南總招待中外記者誌詳……本報記者』；PDF第2頁中欄大字題名『民盟南總支部招待中外記者誌詳』與『本報記者』共現；與同頁社論分欄。
domestic:NLC:guangmingbao-1947-issue18-peng-zemin-statement,1946-1950,NLC,,,1947-05-14,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,1,DCL-0023,duplicate,no,封面目錄列『民盟南總主委彭澤民書面談話』；PDF第4頁通欄大字題名『民盟南總支部申明態度』及副題『主任委員彭澤民發表書面談話』；第5頁轉入短評。
domestic:NLC:guangmingbao-1947-issue21-deng-chumin-middle-route,1946-1950,NLC,,,1947-07-05,L1,L1_citation_ready,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_光明報_1947年21期.pdf,国内党政机关与档案馆,press_scan,yes,accepted,,,3,DCL-0025,duplicate,no,封面目錄列『中間路線沒有現實的根據……鄧初民』；PDF第4頁大字題名與署名共現；第4—6頁連續正文；第7頁轉入黃藥眠《略論巴黎的三外長會議》。
domestic:MM1941:outline-1946-nian-shengming-jianghua-neirong,1946-1950,MM1941,,,1946,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_24,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0026,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=2&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_24 字段内嵌标题『1946 年声明讲话内容』。文档时间：1946。1946 年民盟重要声明讲话档案完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-jianguoqian-fujian-mengshi-ziliao-zhong,1946-1950,MM1941,,,1946-1949,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_108,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0027,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=8&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_108 字段内嵌标题『建国前福建盟史资料汇编（中）』。文档时间：1946-1949。1946-1949 福建民盟史料汇编中卷完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-jianguoqian-fujian-mengshi-ziliao-xia,1946-1950,MM1941,,,1946-1949,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_109,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0027,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=8&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_109 字段内嵌标题『建国前福建盟史资料汇编（下）』。文档时间：1946-1949。1946-1949 福建民盟史料汇编下卷完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-1942-1949-minmeng-zai-shaanxi-jing,1941-1943,MM1941,,,1942-1949,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_145,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0028,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=10&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_145 字段内嵌标题『民盟在陕西（精）』。文档时间：1942-1949。1942-1949 民盟在陕西 精装本完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-1946-1949-minmeng-zongbu-shanghai,1946-1950,MM1941,,,1946-1949,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_149,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0027,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=10&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_149 字段内嵌标题『民盟总部在沪活动纪实』。文档时间：1946-1949。民盟总部 1946-1949 在上海活动档案完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-1946-1949-nanfang-mengshi-shiling,1946-1950,MM1941,,,1946-1949,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_150,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0027,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=10&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_150 字段内嵌标题『南方盟史拾零』。文档时间：1946-1949。民盟南方总支部 1946-1949 史料完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-shaanxi-minmeng-shi,1941-1943,MM1941,,,1942-2012,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_159,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0029,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=11&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_159 字段内嵌标题『陕西民盟史』。文档时间：1942-2012。陕西民盟组织史完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-shaanxi-sheng-zhibu-choubei-weiyuanhui-mingdan,1941-1943,MM1941,,,1942,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_164,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0030,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=11&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_164 字段内嵌标题『陕西省支部筹备委员会名单』。文档时间：1942。民盟西北组织筹建核心档案完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:MM1941:outline-1942-1949-xian-minmeng-xibei-zongzhibu-mimi-huodongdi,1941-1943,MM1941,,,1942-1949,L3,L3_press_surrogate,http://www.minmeng1941.cn/outline?page=1&ChannelID=9317&randno=0&templet=&resultid=2767#DDE_184,民盟自身与盟史,book_or_assembly,no,accepted,,,0,DCL-0028,duplicate,no,WebFetch/urllib 2026-07-20 实测：从 /outline?page=13&ChannelID=9317&resultid=2767 GET 公开返回 HTML，提取 DDE_184 字段内嵌标题『西安市民盟西北总支部秘密活动地』。文档时间：1942-1949。1942-1949 民盟西北总支部地下活动地完整内容受登录墙限制（需 cheer 提供登录会话或下载扫描件）。升级 L2 需 cheer 在 Chrome 中点击 bd(this) 取实际文献页面；升级 L1 需 cheer 提供原始 PDF / 影像 / 录音文件。
domestic:WM:1949-xinzhengxie-choubeihui-changwei-heying,1946-1950,WM,,,1949,L2,L2_page_cite,https://commons.wikimedia.org/wiki/File:%E6%96%B0%E6%94%BF%E5%8D%8F%E7%AD%B9%E5%A4%87%E4%BC%9A%E5%B8%B8%E5%A7%94%E5%90%88%E5%BD%B1.jpg,公共数字化/学术/海外,press_scan,yes,accepted,,,0,DCL-0031,duplicate,no,WebFetch 2026-07-20 实测 Wikimedia Commons /wiki/Category:Huang_Yanpei 14 文件；新政协筹备会常委合影（1949）含民盟核心代表；L2 等级：PD-China + 1949 关键时点。
domestic:GMD:2022-12-22-zhongguo-minmeng-baojing,1941-1943,GMD,,,2022-12-22,L2,L2_page_cite,https://news.gmw.cn/2022-12/22/content_36249069.htm,政协/统一战线/官方媒体,official_publication,yes,accepted,,,0,DCL-0032,duplicate,no,urllib 2026-07-21 实测 9471 字节；中国民主同盟第十三届中央委员会相关报道；L2 等级：光明日报官方。
