candidate_id,period,repository_code,repository_name,title,document_date,authenticity_level_accepted,evidence_grade,source_url,source_family,source_kind,citation_ready,review_status,catalog_reference,sha256,page_count,cluster_id,cluster_role,needs_ocr,notes
domestic:SAAC:catalog-03-03_06_04,1946-1950,SAAC,,,1949-08-24,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/03/03_06_04.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-03-03_06_05,1946-1950,SAAC,,,1949-08,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/03/03_06_05.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-03-03_06_06,1946-1950,SAAC,,,1949-09-14,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/03/03_06_06.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-03-03_06_07,1946-1950,SAAC,,,1949-09-22,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/03/03_06_07.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-03-03_06_08,1946-1950,SAAC,,,1949-09,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/03/03_06_08.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-03-03_06_09,1946-1950,SAAC,,,1949-09,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/03/03_06_09.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-04-04_01,1946-1950,SAAC,,,1949-09-17,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/04/04_01.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-04-04_02,1946-1950,SAAC,,,1949-09-17,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/04/04_02.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-04-04_03,1946-1950,SAAC,,,1949-09-17,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/04/04_03.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-04-04_04,1946-1950,SAAC,,,1949-09,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/04/04_04.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-04-04_05,1946-1950,SAAC,,,1949-09-20,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/04/04_05.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_19,1946-1950,SAAC,,,1949-09-21,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_19.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_21,1946-1950,SAAC,,,1949-09-21,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_21.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_22,1946-1950,SAAC,,,1949-09-21,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_22.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_35,1946-1950,SAAC,,,1949-09-23,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_35.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_36,1946-1950,SAAC,,,1949-09-23,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_36.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_37,1946-1950,SAAC,,,1949-09-23,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_37.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_38,1946-1950,SAAC,,,1949-09-23,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_38.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_40,1946-1950,SAAC,,,1949-09-23,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_40.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_60,1946-1950,SAAC,,,1949-09-26,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_60.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_74,1946-1950,SAAC,,,1949-09-29,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_74.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_77,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_77.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_78,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_78.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_79,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_79.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_81,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_81.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_83,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_83.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局官方条目页明确标示《中华人民共和国中央人民政府主席、副主席及全体委员名单（1949年9月30日）》，页面提供两张官方影像直链，已核对条目页、日期和影像入口。
domestic:SAAC:catalog-05-05_85,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_85.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_86,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_86.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_87,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_87.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_88,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_88.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_89,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_89.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-05-05_90,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/05/05_90.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_01,1946-1950,SAAC,,,1949-09-30,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_01.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_02,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_02.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_03,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_03.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_04,1946-1950,SAAC,,,1949-10,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_04.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_05,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_05.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_06,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_06.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_07,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_07.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_08,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_08.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_09,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_09.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局官方条目页明确标示《中华人民共和国中央人民政府公告（1949年10月1日）》，页面提供官方影像直链，已核对条目页与影像入口。
domestic:SAAC:catalog-06-06_10,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_10.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_11,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_11.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:SAAC:catalog-06-06_12,1946-1950,SAAC,,,1949-10-01,L1,L1_needs_review,https://www.saac.gov.cn/daj/gqzt/content/06/06_12.html,国内党政机关与档案馆,archive_scan,no,accepted,,,0,,,yes,国家档案局／中央档案馆官方专题具体条目页，题名、形成日期和公开影像入口可追踪。
domestic:FJMM:lead-福建民盟盟史导言,1941-1943,FJMM,,,1941—1947,L4,L4_secondary,https://www.fjmm.gov.cn/zsjs/sxjs/msyj/mstd/202203/t20220308_5880339.htm,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,中国民主同盟前身、1945年一大、1946年政协和1947年被宣布非法等阶段性线索，供回追原始报刊和档案。
domestic:93JS:lead-九三学社1947年大事记,1946-1950,93JS,,,1947,L4,L4_secondary,https://www.93.gov.cn/lshm-dsj/250156.html,政协/统一战线/官方媒体,other,no,accepted,,,0,,,no,九三学社中央官方大事记载有1947年11月4日声援民盟的联合声明线索，需回追《新民报》《观察》同期版面。
domestic:HNMM:lead-民盟精神解析,1941-1943,HNMM,,,1941—1948,L4,L4_secondary,https://www.hnmm.gov.cn/content/645445/97/12381106.html,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,民盟湖南省委官方文章列出《光明报》《民主报》、李闻血案和1947年取缔等可追查对象，不作为核心原件。
domestic:GXMM:lead--大公报-和-观察-对民盟被迫解散的不同反应,1946-1950,GXMM,,,1947-11,L4,L4_secondary,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,民盟广西区委页面梳理1947年《大公报》《新民报》《观察》关于民盟解散的报道和声明出处，待逐期回追。
domestic:93JS:lead-历史的必然-郑重的选择-中共中央发布-五一口号-的历史由,1946-1950,93JS,,,1948-05,L4,L4_secondary,https://www.93.gov.cn/xwjc-ddhzdt/208807.html,政协/统一战线/官方媒体,other,no,accepted,,,0,,,no,九三学社中央官方页面提供五一口号、新政协和1947年民盟取缔的历史关联，作为跨来源事件线索。
domestic:MMZY:lead-周恩来与第一届人民政协会议的召开,1944-1945,MMZY,,,1945—1949,L4,L4_secondary,https://www.mmzy.org.cn/mobile/NPC2025/Content.aspx?ArticleId=150104&ColumnId=2698,民盟自身与盟史,book_or_assembly,no,accepted,,,0,,,no,民盟中央页面梳理民盟拒绝参加1946年国民大会、新政协筹备及一届政协，可用于回追会议原件。
domestic:MMZY:lead-楚图南-民盟文章,1944-1945,MMZY,,,1945—1949,L4,L4_secondary,https://www.mmzy.org.cn/mobile/ArticleList.aspx?ColumnId=1182&id=13075&name=Myfc,民盟自身与盟史,book_or_assembly,no,accepted,,,0,,,no,民盟中央人物页面记载楚图南参加1945年临时全国代表大会、1947年解散后活动，供人物档案和同期报刊追踪。
domestic:BJTZB:lead-人民民主统一战线的巩固和扩大,1946-1950,BJTZB,,,1947—1948,L4,L4_secondary,https://www.bjtzb.gov.cn/wwwroot/sdtyzx/publish/article/12/7772.shtml,国内党政机关与档案馆,other,no,accepted,,,0,,,no,北京市委统战部门页面概述1947年民盟被取缔和1948年一届三中全会，作为检索关键词和时间核对线索。
domestic:HBMJ:lead-民建简史第三章-迎接新中国的诞生,1946-1950,HBMJ,,,1947-11,L4,L4_secondary,https://www.hbmj.gov.cn/a/302.html,国内党政机关与档案馆,other,no,accepted,,,0,,,no,民建湖北省委页面记录1947年11月上海民主党派应变活动，可用于追查上海地方报刊、会议和组织档案。
domestic:ZJMG:lead-中国国民党革命委员会60年-一-,1946-1950,ZJMG,,,1947,L4,L4_secondary,https://www.zjmg.gov.cn/ch119/system/2009/04/29/021400419.shtml,其他,other,no,accepted,,,0,,,no,浙江民革官方页面记载李济深对民盟被宣布非法的反应，供回追1947年香港声明、报刊和民主党派档案。
domestic:MMSH:lead-新中国成立前民盟对政治协商制度的贡献,1941-1943,MMSH,,,1941—1949,L4,L4_secondary,https://paper.minmengsh.gov.cn/resfile/2024-10-12/03/shmx-20241012-003.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,0,,,no,民盟上海公开数字报文章汇总民盟早期组织史和政协贡献，作为上海地方档案和同期报刊的反查线索，不作为原件。
domestic:FJMM:lead-少年记忆-初识民盟,1946-1950,FJMM,,,1947,L4,L4_secondary,https://www.fjmm.gov.cn/zsjs/sxjs/xxyd/202204/t20220408_5879997.htm,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,福建民盟公开回忆文章涉及1947年民盟总部被迫解散，保留为线索层，不纳入核心证据。
domestic:WS:democratic-movement-editorial-1941,1941-1943,WS,,,1941-10-28,L3,L3_press_surrogate,https://zh.wikisource.org/zh-hans/民主運動的生力軍,公共数字化/学术/海外,web_transcription,no,accepted,,,0,,,no,维基文库页面明确标注该文为《解放日报》1941年10月28日社论，并保存题名、日期和全文转录；需回追报纸原版影像。
domestic:WS:pcc-national-assembly-resolution-1946,1946-1950,WS,,,1946,L1,L1_citation_ready,https://zh.wikisource.org/zh/政治协商会议国民大会问题决议案,公共数字化/学术/海外,web_transcription,yes,accepted,,,0,,,no,维基文库页面标注该文为1946年政治协商会议决议之一部分，条文直接涉及国民大会名额和党派安排；作为回追正式政协文件的文本线索。
domestic:WS:pcc-government-reorganization-1946,1946-1950,WS,,,1946,L1,L1_citation_ready,https://zh.wikisource.org/zh/政治协商会议改组政府案,公共数字化/学术/海外,web_transcription,yes,accepted,,,0,,,no,维基文库公开页面以政协决议为题收录《改组政府案》，用于追查1946年政协正式文件和民盟代表立场。
domestic:BJDCMM:reorganization-1944,1944-1945,BJDCMM,,,1944-09,L4,L4_secondary,https://www.bjdcmm.org.cn/01msjs/20040310/01.htm,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,民盟地方组织公开盟史页面明确记载1944年全国代表会议改名、取消团体会员制和中央委员选举，作为回追会议文件的线索。
domestic:HLJMM:first-congress-files-1945,1944-1945,HLJMM,,,1945-10,L4,L4_secondary,https://www.hljmm.gov.cn/show.aspx?id=892,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,民盟黑龙江省委官方简介列出1945年临时全国代表大会通过的政治报告、宣言、纲领和组织规程，作为正式文件回追线索。
domestic:WS:wen-yiduo-last-testament-1946,1946-1950,WS,,,1946-07-15,L3,L3_press_surrogate,https://baike.baidu.com/item/最后一次讲演/5722557,公共数字化/学术/海外,web_transcription,no,accepted,,,0,,,no,webfetch 2026-07-21 验证：baike.baidu.com 200，含完整文本 + 创作背景 + 原文 + 作者简介；wikisource 该条 404（疑因版权或页面整合已下线），改用更稳定的 baike 入口。
domestic:GXMM:dagongbao-dissolution-report-1947-11-06,1946-1950,GXMM,,,1947-11-06,L4,L4_secondary,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,民盟自身与盟史,official_history_page,no,accepted,,,0,DCL-0002,canonical,no,官方盟史页面明确给出《大公报》上海版1947年11月6日关于民盟解散的报道题名，形成可复查的报刊定位线索。
domestic:GXMM:xinminbao-professors-statement-1947-11-04,1946-1950,GXMM,,,1947-11-04,L4,L4_secondary,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,官方盟史页面列出1947年11月4日北平版《新民报》刊载的教授联署声明，并给出参与者和事件背景。
domestic:GXMM:observer-professors-statement-1947-11-08,1946-1950,GXMM,,,1947-11-08,L4,L4_secondary,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,官方盟史页面明确指出《观察》第三卷第十一期（1947年11月8日）刊载相关声明，形成可复查的卷期定位线索。
domestic:SHAC:6-5-1216-meng-illegal-transfer-1947,1946-1950,SHAC,,,1947-11-11,L4,L4_secondary,https://www.jstage.jst.go.jp/article/asianstudies/49/3/49_38/_pdf,国内党政机关与档案馆,other,no,accepted,,,0,,,no,公开学术文章引用上海市档案馆‘上档6-5-1216’，并说明该件涉及中央内政部宣布民盟非法后上海市政府的转令执行链；当前只确认档号线索，不确认原件内容全文。
domestic:SCU:democratic-league-anti-civil-war-talk-1945-11-02,1944-1945,SCU,,,1945-11-02,L2,L2_page_cite,https://upload.wikimedia.org/wikipedia/commons/2/29/NTUL-9910001969_%E5%81%9C%E6%88%98%E8%B0%88%E5%88%A4%E8%B5%84%E6%96%99%E9%80%89%E7%BC%96.pdf,民盟自身与盟史,official_history_page,no,accepted,,,1,,,yes,公开扫描目录页给出题名、1945-11-02日期和第218页；CiNii书目确认正式汇编书目信息。
domestic:SCU:democratic-league-situation-talk-1946-01-02,1946-1950,SCU,,,1946-01-02,L2,L2_page_cite,https://upload.wikimedia.org/wikipedia/commons/2/29/NTUL-9910001969_%E5%81%9C%E6%88%98%E8%B0%88%E5%88%A4%E8%B5%84%E6%96%99%E9%80%89%E7%BC%96.pdf,民盟自身与盟史,official_history_page,no,accepted,,,1,,,yes,公开扫描目录页给出题名、1946-01-02日期和第248页；CiNii书目确认正式汇编书目信息。
domestic:MMYunnan:democracy-weekly-run-1944-1946,1944-1945,MMYunnan,,,1944-12-09/1946-08-02,L4,L4_secondary,https://www.minmengsh.gov.cn/detailpage/lshm-5881f0f7-d19e-11ec-8d57-8c554a2845d4.html,民盟自身与盟史,official_history_page,no,accepted,,,0,,,no,官方页面给出出版起止日期、卷期规模、编者/社长和李闻事件后停刊信息，可直接指导《民主周刊》第三卷第十九期等原版追索。
domestic:MMHIST:formation-declaration-1941,1941-1943,MMHIST,,,1941-10-10,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页界已核读：公开扫描 PDF 第35—37页（书内第5—7页）连续构成《中国民主政团同盟成立宣言》，第35页有标题和1941年10月10日日期，第37页正文结束；第38页已转入下一件《中国民主政团同盟对时局主张纲领》（一九四一年十月十日），不是1944年纲领，也不是1945年《中国民主同盟纲领》。
domestic:MMHIST:program-draft-1944-09-19,1944-1945,MMHIST,,,1944-09-19,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页已核读：公开扫描 PDF 扫描书内第26页（PDF 第56页）标题为《中国民主同盟纲领草案》，标注‘一九四四年九月十九日全国代表会议通过’；该页正文可见。
domestic:MMHIST:platform-1945,1944-1945,MMHIST,,,1945-10-12,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页界已核读：公开扫描 PDF 第96—100页（书内第66—70页）连续构成《中国民主同盟纲领》，第96页有标题和‘一九四五年十月临时全国代表大会通过’，第100页正文结束；第101页已转入《中国民主同盟临时全国代表大会政治报告》。
domestic:MMHIST:political-report-1945,1944-1945,MMHIST,,,1945-10-11,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文连续页已核读：公开扫描 PDF 第101—117页（扫描书内第71—87页）均为《中国民主同盟临时全国代表大会政治报告》正文；第101页标题和日期为1945年10月11日，第117页为报告末页。第118页起进入《中国民主同盟临时全国代表大会宣言》，故不并入政治报告。
domestic:MMHIST:congress-declaration-1945,1944-1945,MMHIST,,,1945-10-16,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页界已核读：公开扫描 PDF 第118—123页（书内第88—93页）连续构成《中国民主同盟临时全国代表大会宣言》，第118页有标题和1945年10月16日日期，第123页以‘谨此宣言’收束；第124页已转入《中国民主同盟组织规程》。
domestic:MMHIST:li-gongpu-protest-1946-07-12,1946-1950,MMHIST,,,1946-07-12,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页已核读：公开扫描 PDF 扫描书内第182页（PDF 第212页）标题为《中国民主同盟云南省支部为李公朴同志被暴徒暗杀事件提出严重抗议》，日期为1946年7月12日；该页正文可见。
domestic:MMHIST:wen-yiduo-emergency-statement-1946-07-16,1946-1950,MMHIST,,,1946-07-16,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页已核读：公开扫描 PDF 扫描书内第191页（PDF 第221页）标题为《中国民主同盟云南省支部为闻一多同志复遭暗杀紧急声明》，日期为1946年7月16日；该页正文可见。
domestic:MMHIST:li-gongpu-statement-1946-07-17,1946-1950,MMHIST,,,1946-07-17,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,目录页将民盟为李公朴被害发表的声明定位于书内第194页，并标注1946年7月17日。
domestic:MMHIST:league-banned-1947-10-27,1946-1950,MMHIST,,,1947-10-27,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页已核读：公开扫描 PDF 第390页（扫描书内第360页）为《国民党政府宣布民盟为非法团体》，题下注明1947年10月27日；该页为独立正文页，页首有“附录”标识和标题，正文说明内政部发言人宣布及政府取缔口径。
domestic:MMHIST:league-dissolution-announcement-1947-11-06,1946-1950,MMHIST,,,1947-11-06,L2,L2_page_cite,https://www.marxists.org/chinese/pdf/history_of_international/china/mzhtm1.pdf,民盟自身与盟史,book_or_assembly,no,accepted,,,1,,,yes,正文页已核读：公开扫描 PDF 第385—386页（扫描书内第355—356页）连续为《中国民主同盟被迫发表解散公告》（1947年11月6日）；第385页为标题、日期和正文首页，第386页为公告续页、政府答复条件和中国民主同盟主席张澜署名。
